,Date,Home Team,Away Team,Home 1,Away 1,Home 2,Away 2,Home 3,Away 3,Home 4,Away 4,Home OT,Away OT,Home 2OT,Away 2OT,Home 3OT,Away 3OT,Home T,Away T
561,20210314,Cleveland,Atlanta,22,26,24,23,20,20,16,31,0,0,0,0,0,0,82,100
562,20210314,Toronto,Chicago,22,28,27,30,24,27,22,33,0,0,0,0,0,0,95,118
563,20210314,Utah,Golden State,22,33,32,34,32,28,33,36,0,0,0,0,0,0,119,131
564,20210314,Boston,Houston,38,34,28,19,38,19,30,35,0,0,0,0,0,0,134,107
565,20210314,Portland,Minnesota,20,24,29,23,23,29,40,38,0,0,0,0,0,0,112,114
566,20210314,LA Clippers,New Orleans,24,36,33,31,26,43,32,25,0,0,0,0,0,0,115,135
567,20210314,Memphis,Oklahoma City,31,28,31,27,38,35,22,38,0,0,0,0,0,0,122,128
568,20210314,Miami,Orlando,22,19,26,26,25,32,29,20,0,0,0,0,0,0,102,97
569,20210314,San Antonio,Philadelphia,22,33,30,27,21,46,26,28,0,0,0,0,0,0,99,134
570,20210315,New York,Brooklyn,30,35,25,32,29,29,28,21,0,0,0,0,0,0,112,117
571,20210315,Sacramento,Charlotte,37,32,30,29,29,30,20,31,0,0,0,0,0,0,116,122
572,20210315,LA Clippers,Dallas,31,23,24,27,30,28,24,21,0,0,0,0,0,0,109,99
573,20210315,Indiana,Denver,32,32,24,33,35,22,15,34,0,0,0,0,0,0,106,121
574,20210315,San Antonio,Detroit,24,24,36,26,35,25,14,24,0,0,0,0,0,0,109,99
575,20210315,LA Lakers,Golden State,29,26,36,24,28,23,35,24,0,0,0,0,0,0,128,97
576,20210315,Memphis,Phoenix,25,24,27,36,25,36,22,26,0,0,0,0,0,0,99,122
577,20210315,Milwaukee,Washington,32,23,37,32,36,34,28,33,0,0,0,0,0,0,133,122
578,20210316,Utah,Boston,20,22,34,31,23,26,40,30,0,0,0,0,0,0,117,109
579,20210316,Oklahoma City,Chicago,28,42,35,29,16,31,23,21,0,0,0,0,0,0,102,123
580,20210316,Atlanta,Houston,35,22,38,36,20,34,26,15,0,0,0,0,0,0,119,107
581,20210316,Minnesota,LA Lakers,30,31,40,40,24,31,27,35,0,0,0,0,0,0,121,137
582,20210316,Cleveland,Miami,26,37,22,25,28,33,22,18,0,0,0,0,0,0,98,113
583,20210316,New York,Philadelphia,21,20,35,28,26,25,14,26,0,0,0,0,0,0,96,99
584,20210316,New Orleans,Portland,34,28,30,22,31,32,29,43,0,0,0,0,0,0,124,125
585,20210317,San Antonio,Chicago,17,31,23,27,27,22,39,19,0,0,0,0,0,0,106,99
586,20210317,Boston,Cleveland,18,26,20,29,36,27,36,35,0,0,0,0,0,0,110,117
587,20210317,LA Clippers,Dallas,29,24,22,32,20,21,18,28,0,0,0,0,0,0,89,105
588,20210317,Charlotte,Denver,25,26,20,31,22,38,37,34,0,0,0,0,0,0,104,129
589,20210317,Toronto,Detroit,31,37,27,26,23,25,31,28,0,0,0,0,0,0,112,116
590,20210317,Golden State,Houston,31,27,37,17,18,27,22,23,0,0,0,0,0,0,108,94
591,20210317,Brooklyn,Indiana,25,40,33,21,31,30,35,24,0,0,0,0,0,0,124,115
592,20210317,Miami,Memphis,22,25,25,21,16,26,22,17,0,0,0,0,0,0,85,89
593,20210317,Milwaukee,Philadelphia,18,25,13,20,34,29,28,19,16,12,0,0,0,0,109,105
594,20210317,Sacramento,Washington,34,38,32,28,36,27,19,26,0,0,0,0,0,0,121,119
595,20210318,Oklahoma City,Atlanta,21,31,20,30,26,30,26,25,0,0,0,0,0,0,93,116
596,20210318,Charlotte,LA Lakers,24,31,21,29,34,23,26,33,0,0,0,0,0,0,105,116
597,20210318,Orlando,New York,26,24,18,21,22,27,27,22,0,0,0,0,0,0,93,94
598,20210318,Minnesota,Phoenix,25,25,28,33,30,33,40,28,0,0,0,0,0,0,123,119
599,20210318,New Orleans,Portland,23,31,25,26,22,20,23,24,0,0,0,0,0,0,93,101
600,20210318,Utah,Washington,20,31,26,33,36,36,40,31,0,0,0,0,0,0,122,131
601,20210319,Sacramento,Boston,28,22,27,23,27,36,25,15,0,0,0,0,0,0,107,96
602,20210319,San Antonio,Cleveland,25,22,29,20,27,24,35,44,0,0,0,0,0,0,116,110
603,20210319,Chicago,Denver,30,20,25,27,34,34,27,35,11,15,0,0,0,0,127,131
604,20210319,Detroit,Houston,27,28,28,23,29,26,29,23,0,0,0,0,0,0,113,100
605,20210319,Golden State,Memphis,34,26,33,22,24,24,25,31,0,0,0,0,0,0,116,103
606,20210319,Indiana,Miami,32,30,36,28,31,24,38,28,0,0,0,0,0,0,137,110
607,20210319,Brooklyn,Orlando,29,35,33,29,22,39,29,18,0,0,0,0,0,0,113,121
608,20210319,Minnesota,Phoenix,29,34,25,30,24,19,23,30,0,0,0,0,0,0,101,113
609,20210319,Dallas,Portland,33,37,27,27,38,29,21,32,0,0,0,0,0,0,119,125
610,20210319,Utah,Toronto,23,27,32,27,24,23,36,35,0,0,0,0,0,0,115,112
611,20210320,Charlotte,LA Clippers,21,37,23,29,32,32,22,27,0,0,0,0,0,0,98,125
612,20210320,Atlanta,LA Lakers,28,25,24,28,22,12,25,29,0,0,0,0,0,0,99,94
613,20210320,Golden State,Memphis,24,28,27,21,28,33,24,29,0,0,0,0,0,0,103,111
614,20210320,San Antonio,Milwaukee,33,26,17,31,34,31,29,32,0,0,0,0,0,0,113,120
615,20210320,Sacramento,Philadelphia,21,42,31,31,28,33,25,23,0,0,0,0,0,0,105,129
616,20210321,Orlando,Boston,31,27,17,29,25,33,23,23,0,0,0,0,0,0,96,112
617,20210321,Washington,Brooklyn,30,25,26,38,27,25,23,25,0,0,0,0,0,0,106,113
618,20210321,Toronto,Cleveland,28,23,29,36,18,32,30,25,0,0,0,0,0,0,105,116
619,20210321,New Orleans,Denver,22,30,36,21,25,29,30,28,0,0,0,0,0,0,113,108
620,20210321,Chicago,Detroit,20,25,26,20,29,20,25,21,0,0,0,0,0,0,100,86
621,20210321,Oklahoma City,Houston,31,22,35,40,24,23,24,27,0,0,0,0,0,0,114,112
622,20210321,Indiana,Miami,32,26,25,23,22,21,19,28,11,8,0,0,0,0,109,106
623,20210321,Philadelphia,New York,23,15,20,27,21,22,24,24,13,12,0,0,0,0,101,100
624,20210321,LA Lakers,Phoenix,26,31,18,28,32,29,18,23,0,0,0,0,0,0,94,111
625,20210321,Dallas,Portland,27,30,38,24,38,15,29,23,0,0,0,0,0,0,132,92
626,20210322,Utah,Chicago,29,23,27,19,33,29,31,24,0,0,0,0,0,0,120,95
627,20210322,Sacramento,Cleveland,36,35,27,24,27,17,29,29,0,0,0,0,0,0,119,105
628,20210322,Toronto,Houston,28,27,32,38,26,23,13,29,0,0,0,0,0,0,99,117
629,20210322,Atlanta,LA Clippers,29,30,34,18,27,34,20,37,0,0,0,0,0,0,110,119
630,20210322,Boston,Memphis,30,24,35,36,21,34,31,23,9,15,0,0,0,0,126,132
631,20210322,Indiana,Milwaukee,26,48,34,35,34,27,19,30,0,0,0,0,0,0,113,140
632,20210322,Oklahoma City,Minnesota,25,22,32,28,26,26,29,27,0,0,0,0,0,0,112,103
633,20210322,Charlotte,San Antonio,31,21,24,24,19,24,26,28,0,0,0,0,0,0,100,97
634,20210323,Philadelphia,Golden State,35,17,24,28,21,40,28,13,0,0,0,0,0,0,108,98
635,20210323,Phoenix,Miami,25,20,33,23,27,30,25,27,0,0,0,0,0,0,110,100
636,20210323,LA Lakers,New Orleans,29,32,17,27,30,43,35,26,0,0,0,0,0,0,111,128
637,20210323,Washington,New York,31,39,18,30,31,39,33,23,0,0,0,0,0,0,113,131
638,20210323,Denver,Orlando,30,15,31,24,19,30,30,30,0,0,0,0,0,0,110,99
639,20210323,Brooklyn,Portland,37,41,28,25,27,25,24,21,0,0,0,0,0,0,116,112
640,20210324,Cleveland,Chicago,25,25,28,30,25,17,25,22,0,0,0,0,0,0,103,94
641,20210324,Charlotte,Houston,26,26,32,29,35,15,29,27,0,0,0,0,0,0,122,97
642,20210324,Detroit,Indiana,24,21,27,36,28,29,32,30,0,0,0,0,0,0,111,116
643,20210324,Boston,Milwaukee,30,35,29,35,27,30,33,21,0,0,0,0,0,0,119,121
644,20210324,Dallas,Minnesota,30,33,26,22,32,18,40,35,0,0,0,0,0,0,128,108
645,20210324,Memphis,Oklahoma City,26,21,23,32,33,20,34,34,0,0,0,0,0,0,116,107
646,20210324,Phoenix,Orlando,32,24,27,35,32,27,20,26,0,0,0,0,0,0,111,112
647,20210324,Atlanta,Sacramento,27,29,30,28,17,28,34,25,0,0,0,0,0,0,108,110
648,20210324,LA Clippers,San Antonio,41,29,26,24,35,31,32,17,0,0,0,0,0,0,134,101
649,20210324,Denver,Toronto,30,38,24,34,27,26,30,37,0,0,0,0,0,0,111,135
650,20210324,Brooklyn,Utah,17,38,21,25,23,27,27,28,0,0,0,0,0,0,88,118
651,20210325,Philadelphia,LA Lakers,27,24,27,30,35,17,20,30,0,0,0,0,0,0,109,101
652,20210325,Portland,Miami,31,24,28,34,32,33,34,31,0,0,0,0,0,0,125,122
653,20210325,Washington,New York,25,20,35,25,18,22,24,39,0,0,0,0,0,0,102,106
654,20210325,Golden State,Sacramento,37,35,24,37,25,34,33,35,0,0,0,0,0,0,119,141
655,20210325,LA Clippers,San Antonio,30,27,19,28,23,13,26,17,0,0,0,0,0,0,98,85
656,20210326,Miami,Charlotte,23,40,26,32,30,20,26,18,0,0,0,0,0,0,105,110
657,20210326,Indiana,Dallas,31,29,30,19,21,27,27,19,0,0,0,0,0,0,109,94
658,20210326,Brooklyn,Detroit,34,27,25,23,23,28,31,33,0,0,0,0,0,0,113,111
659,20210326,Atlanta,Golden State,33,26,37,26,30,32,24,24,0,0,0,0,0,0,124,108
660,20210326,Cleveland,LA Lakers,24,22,27,22,10,28,25,28,0,0,0,0,0,0,86,100
661,20210326,Boston,Milwaukee,32,26,28,29,43,34,19,25,0,0,0,0,0,0,122,114
662,20210326,Houston,Minnesota,29,33,34,21,28,22,10,31,0,0,0,0,0,0,101,107
663,20210326,Denver,New Orleans,26,33,28,30,31,23,28,22,0,0,0,0,0,0,113,108
664,20210326,Portland,Orlando,35,32,30,23,15,22,32,28,0,0,0,0,0,0,112,105
665,20210326,Phoenix,Toronto,29,28,24,23,30,26,21,23,0,0,0,0,0,0,104,100
666,20210326,Memphis,Utah,24,38,26,28,29,22,35,29,0,0,0,0,0,0,114,117
667,20210327,Philadelphia,LA Clippers,30,29,30,36,24,32,28,25,0,0,0,0,0,0,112,122
668,20210327,New York,Milwaukee,32,25,25,29,24,23,21,19,0,0,0,0,0,0,102,96
669,20210327,Houston,Minnesota,41,29,33,19,24,30,31,29,0,0,0,0,0,0,129,107
670,20210327,Dallas,New Orleans,20,35,33,18,25,27,25,32,0,0,0,0,0,0,103,112
671,20210327,Boston,Oklahoma City,21,25,26,27,29,28,35,14,0,0,0,0,0,0,111,94
672,20210327,Cleveland,Sacramento,29,31,19,18,26,22,24,29,0,0,0,0,0,0,98,100
673,20210327,Chicago,San Antonio,20,33,19,32,34,31,31,24,0,0,0,0,0,0,104,120
674,20210327,Memphis,Utah,19,39,34,31,29,30,28,26,0,0,0,0,0,0,110,126
675,20210327,Detroit,Washington,22,33,19,35,34,11,17,27,0,0,0,0,0,0,92,106
676,20210328,Phoenix,Charlotte,26,29,23,20,27,18,14,23,11,7,0,0,0,0,101,97
677,20210328,Atlanta,Denver,35,31,20,34,24,32,23,29,0,0,0,0,0,0,102,126
678,20210328,Orlando,LA Lakers,21,22,18,22,30,25,24,27,0,0,0,0,0,0,93,96
679,20210328,Portland,Toronto,32,41,36,33,23,10,31,33,0,0,0,0,0,0,122,117
680,20210329,New Orleans,Boston,32,27,32,28,24,26,27,28,0,0,0,0,0,0,115,109
681,20210329,Minnesota,Brooklyn,25,37,27,24,25,26,30,25,0,0,0,0,0,0,107,112
682,20210329,Toronto,Detroit,27,35,23,31,25,26,29,26,0,0,0,0,0,0,104,118
683,20210329,Chicago,Golden State,29,34,31,31,25,31,17,20,0,0,0,0,0,0,102,116
684,20210329,Memphis,Houston,23,27,34,30,33,34,30,19,0,0,0,0,0,0,120,110
685,20210329,Milwaukee,LA Clippers,38,26,17,31,31,39,19,33,0,0,0,0,0,0,105,129
686,20210329,Miami,New York,21,16,15,27,39,21,23,24,0,0,0,0,0,0,98,88
687,20210329,Dallas,Oklahoma City,33,24,38,39,29,20,27,23,0,0,0,0,0,0,127,106
688,20210329,Sacramento,San Antonio,27,31,41,29,29,31,35,24,0,0,0,0,0,0,132,115
689,20210329,Cleveland,Utah,18,27,16,26,18,37,23,24,0,0,0,0,0,0,75,114
690,20210329,Indiana,Washington,28,24,30,33,34,38,32,37,0,0,0,0,0,0,124,132
691,20210330,Philadelphia,Denver,22,44,23,24,26,20,24,16,0,0,0,0,0,0,95,104
692,20210330,Orlando,LA Clippers,13,26,24,25,33,22,33,23,0,0,0,0,0,0,103,96
693,20210330,Atlanta,Phoenix,27,30,25,34,33,25,25,28,0,0,0,0,0,0,110,117
694,20210330,Charlotte,Washington,32,29,32,27,25,25,25,23,0,0,0,0,0,0,114,104
695,20210331,Dallas,Boston,30,25,34,20,26,28,23,35,0,0,0,0,0,0,113,108
696,20210331,Houston,Brooklyn,42,29,26,28,19,29,21,34,0,0,0,0,0,0,108,120
697,20210331,Portland,Detroit,31,33,20,19,36,27,37,22,0,0,0,0,0,0,124,101
698,20210331,Miami,Indiana,23,28,20,17,22,22,27,20,0,0,0,0,0,0,92,87
699,20210331,Milwaukee,LA Lakers,24,30,33,19,32,26,23,22,0,0,0,0,0,0,112,97
700,20210331,Utah,Memphis,29,28,28,21,18,27,36,31,0,0,0,0,0,0,111,107
701,20210331,New York,Minnesota,26,19,25,31,30,20,20,32,0,0,0,0,0,0,101,102
702,20210331,Toronto,Oklahoma City,32,30,35,29,22,28,14,26,0,0,0,0,0,0,103,113
703,20210331,Chicago,Phoenix,37,39,21,28,28,27,30,27,0,0,0,0,0,0,116,121
704,20210331,Sacramento,San Antonio,27,33,26,36,29,28,24,23,0,0,0,0,0,0,106,120
705,20210401,Charlotte,Brooklyn,11,32,37,36,17,24,24,19,0,0,0,0,0,0,89,111
706,20210401,Philadelphia,Cleveland,31,31,27,25,27,17,29,21,0,0,0,0,0,0,114,94
707,20210401,Washington,Detroit,22,32,22,31,24,24,23,33,0,0,0,0,0,0,91,120
708,20210401,Denver,LA Clippers,31,20,31,29,19,21,20,24,0,0,0,0,0,0,101,94
709,20210401,Golden State,Miami,24,23,30,36,27,27,28,30,0,0,0,0,0,0,109,116
710,20210401,Orlando,New Orleans,27,26,25,19,19,31,30,25,14,9,0,0,0,0,115,110
711,20210401,Atlanta,San Antonio,32,22,22,26,30,32,26,30,9,9,15,10,0,0,134,129
712,20210402,Houston,Boston,25,33,19,19,26,30,32,36,0,0,0,0,0,0,102,118
713,20210402,Charlotte,Indiana,28,24,32,25,24,27,30,21,0,0,0,0,0,0,114,97
714,20210402,Minnesota,Memphis,28,30,38,38,18,24,24,28,0,0,0,0,0,0,108,120
715,20210402,Atlanta,New Orleans,28,34,27,20,39,25,32,24,0,0,0,0,0,0,126,103
716,20210402,Dallas,New York,22,25,27,21,23,23,27,17,0,0,0,0,0,0,99,86
717,20210402,Oklahoma City,Phoenix,13,43,37,30,26,30,27,37,0,0,0,0,0,0,103,140
718,20210402,Milwaukee,Portland,34,21,26,32,37,20,30,36,0,0,0,0,0,0,127,109
719,20210402,LA Lakers,Sacramento,29,27,36,26,26,23,24,18,0,0,0,0,0,0,115,94
720,20210402,Golden State,Toronto,26,27,16,35,14,46,21,22,0,0,0,0,0,0,77,130
721,20210402,Chicago,Utah,25,26,24,32,24,30,33,25,0,0,0,0,0,0,106,113
722,20210403,New York,Detroit,41,15,19,26,28,20,37,20,0,0,0,0,0,0,125,81
723,20210403,Cleveland,Miami,27,36,27,31,19,17,28,31,0,0,0,0,0,0,101,115
724,20210403,Minnesota,Philadelphia,29,26,31,38,23,33,30,25,0,0,0,0,0,0,113,122
725,20210403,Oklahoma City,Portland,19,35,27,30,13,39,26,29,0,0,0,0,0,0,85,133
726,20210403,Milwaukee,Sacramento,31,28,30,29,38,34,30,37,0,0,0,0,0,0,129,128
727,20210403,Indiana,San Antonio,32,33,35,26,31,38,28,29,13,7,0,0,0,0,139,133
728,20210403,Orlando,Utah,20,38,20,40,32,29,19,30,0,0,0,0,0,0,91,137
729,20210403,Dallas,Washington,24,19,28,28,23,20,34,20,0,0,0,0,0,0,109,87
730,20210404,Golden State,Atlanta,24,24,35,33,23,22,29,38,0,0,0,0,0,0,111,117
731,20210404,Charlotte,Boston,26,25,17,33,27,40,16,18,0,0,0,0,0,0,86,116
732,20210404,Brooklyn,Chicago,28,25,18,32,26,32,35,26,0,0,0,0,0,0,107,115
733,20210404,Orlando,Denver,29,23,36,24,21,38,23,34,0,0,0,0,0,0,109,119
734,20210404,New Orleans,Houston,38,27,32,32,19,33,33,23,0,0,0,0,0,0,122,115
735,20210404,LA Lakers,LA Clippers,20,27,18,26,17,24,31,27,0,0,0,0,0,0,86,104
736,20210404,Memphis,Philadelphia,29,22,23,20,45,29,19,29,0,0,0,0,0,0,116,100
737,20210405,New York,Brooklyn,34,31,33,26,21,32,24,25,0,0,0,0,0,0,112,114
738,20210405,Utah,Dallas,25,27,17,23,27,37,34,24,0,0,0,0,0,0,103,111
739,20210405,Phoenix,Houston,34,34,36,26,31,32,32,38,0,0,0,0,0,0,133,130
740,20210405,Sacramento,Minnesota,29,26,26,29,27,27,24,34,0,0,0,0,0,0,106,116
741,20210405,Detroit,Oklahoma City,30,19,28,28,35,30,39,31,0,0,0,0,0,0,132,108
742,20210405,Cleveland,San Antonio,28,26,29,21,43,33,25,21,0,0,0,0,0,0,125,101
743,20210405,Washington,Toronto,28,19,33,32,25,24,15,28,0,0,0,0,0,0,101,103
744,20210406,New Orleans,Atlanta,29,25,32,36,29,46,17,16,0,0,0,0,0,0,107,123
745,20210406,Philadelphia,Boston,25,24,34,22,26,24,21,26,0,0,0,0,0,0,106,96
746,20210406,Detroit,Denver,32,39,24,37,30,33,33,25,0,0,0,0,0,0,119,134
747,20210406,Milwaukee,Golden State,26,28,24,25,38,30,33,39,0,0,0,0,0,0,121,122
748,20210406,Chicago,Indiana,30,28,32,21,35,25,16,23,0,0,0,0,0,0,113,97
749,20210406,Portland,LA Clippers,32,47,34,26,23,28,27,32,0,0,0,0,0,0,116,133
750,20210406,Memphis,Miami,37,34,26,23,33,32,28,23,0,0,0,0,0,0,124,112
751,20210406,LA Lakers,Toronto,40,28,28,14,22,28,20,31,0,0,0,0,0,0,110,101
752,20210407,Memphis,Atlanta,29,34,38,30,43,23,21,26,0,0,0,0,0,0,131,113
753,20210407,New York,Boston,19,21,27,26,27,23,26,31,0,0,0,0,0,0,99,101
754,20210407,New Orleans,Brooklyn,33,36,26,43,23,36,29,24,0,0,0,0,0,0,111,139
755,20210407,San Antonio,Denver,32,30,18,24,24,27,22,25,0,0,0,0,0,0,96,106
756,20210407,Dallas,Houston,23,24,19,23,22,28,29,27,0,0,0,0,0,0,93,102
757,20210407,Minnesota,Indiana,31,35,25,42,38,32,43,32,0,0,0,0,0,0,137,141
758,20210407,Charlotte,Oklahoma City,32,29,24,22,29,26,28,25,0,0,0,0,0,0,113,102
759,20210407,Washington,Orlando,34,33,39,27,27,30,31,26,0,0,0,0,0,0,131,116
760,20210407,Utah,Phoenix,21,20,19,31,38,26,24,25,11,15,0,0,0,0,113,117
761,20210408,Milwaukee,Dallas,31,29,25,26,28,25,17,36,0,0,0,0,0,0,101,116
762,20210408,Phoenix,LA Clippers,23,27,33,27,25,29,22,30,0,0,0,0,0,0,103,113
763,20210408,LA Lakers,Miami,27,32,29,22,24,29,24,27,0,0,0,0,0,0,104,110
764,20210408,Cleveland,Oklahoma City,38,38,27,23,28,14,36,27,0,0,0,0,0,0,129,102
765,20210408,Detroit,Sacramento,27,23,35,21,27,30,24,27,0,0,0,0,0,0,113,101
766,20210408,Chicago,Toronto,33,27,31,24,33,28,25,34,0,0,0,0,0,0,122,113
767,20210408,Portland,Utah,29,30,27,23,19,40,28,29,0,0,0,0,0,0,103,122
768,20210409,Chicago,Atlanta,33,25,33,28,18,33,24,34,0,0,0,0,0,0,108,120
769,20210409,Minnesota,Boston,39,25,27,32,31,35,27,32,12,21,0,0,0,0,136,145
770,20210409,San Antonio,Denver,26,36,24,25,33,35,36,25,0,0,0,0,0,0,119,121
771,20210409,Washington,Golden State,32,23,25,27,28,29,25,28,0,0,0,0,0,0,110,107
772,20210409,Houston,LA Clippers,36,26,10,41,37,27,26,32,0,0,0,0,0,0,109,126
773,20210409,Charlotte,Milwaukee,32,27,34,28,34,26,27,38,0,0,0,0,0,0,127,119
774,20210409,Philadelphia,New Orleans,22,23,28,27,18,26,26,25,0,0,0,0,0,0,94,101
775,20210409,Memphis,New York,35,23,25,28,30,32,24,31,15,19,0,0,0,0,129,133
776,20210409,Indiana,Orlando,33,30,31,21,19,27,28,28,0,0,0,0,0,0,111,106
777,20210410,LA Lakers,Brooklyn,33,25,28,33,31,19,34,24,0,0,0,0,0,0,126,101
778,20210410,Toronto,Cleveland,47,26,40,28,13,29,35,32,0,0,0,0,0,0,135,115
779,20210410,Houston,Golden State,30,32,18,33,32,29,29,31,0,0,0,0,0,0,109,125
780,20210410,Philadelphia,Oklahoma City,37,25,29,28,24,23,27,17,0,0,0,0,0,0,117,93
781,20210410,Washington,Phoenix,29,27,26,30,24,44,27,33,0,0,0,0,0,0,106,134
782,20210410,Detroit,Portland,23,33,27,26,26,36,27,23,0,0,0,0,0,0,103,118
783,20210410,Sacramento,Utah,31,34,34,25,24,36,23,33,0,0,0,0,0,0,112,128
784,20210411,Atlanta,Charlotte,33,20,19,25,23,32,30,24,0,0,0,0,0,0,105,101
785,20210411,New Orleans,Cleveland,29,39,33,29,28,26,26,15,0,0,0,0,0,0,116,109
786,20210411,San Antonio,Dallas,26,26,25,30,37,33,31,28,0,0,0,0,0,0,119,117
787,20210411,Boston,Denver,16,27,29,24,29,28,31,8,0,0,0,0,0,0,105,87
788,20210411,Detroit,LA Clippers,35,30,27,33,37,31,25,37,0,0,0,0,0,0,124,131
789,20210411,Indiana,Memphis,45,31,29,32,32,34,26,28,0,0,0,0,0,0,132,125
790,20210411,Chicago,Minnesota,26,29,29,37,32,25,30,30,0,0,0,0,0,0,117,121
791,20210411,Toronto,New York,16,27,26,29,34,22,20,24,0,0,0,0,0,0,96,102
792,20210411,Milwaukee,Orlando,32,19,25,19,28,29,39,20,0,0,0,0,0,0,124,87
793,20210411,Miami,Portland,25,31,31,17,33,23,18,27,0,0,0,0,0,0,107,98
794,20210412,Philadelphia,Dallas,30,26,30,22,28,21,25,26,0,0,0,0,0,0,113,95
795,20210412,Denver,Golden State,32,33,29,23,22,43,24,17,0,0,0,0,0,0,107,116
796,20210412,Chicago,Memphis,22,22,25,26,27,22,16,31,0,0,0,0,0,0,90,101
797,20210412,Sacramento,New Orleans,19,31,26,37,29,18,36,31,0,0,0,0,0,0,110,117
798,20210412,LA Lakers,New York,28,26,24,29,16,26,28,30,0,0,0,0,0,0,96,111
799,20210412,San Antonio,Orlando,28,16,32,21,29,24,31,36,0,0,0,0,0,0,120,97
800,20210412,Houston,Phoenix,29,38,29,43,30,22,32,23,0,0,0,0,0,0,120,126
801,20210412,Washington,Utah,33,42,37,23,28,23,27,33,0,0,0,0,0,0,125,121
802,20210413,LA Lakers,Charlotte,25,22,27,28,24,16,25,27,0,0,0,0,0,0,101,93
803,20210413,LA Clippers,Indiana,31,34,36,31,33,32,26,18,0,0,0,0,0,0,126,115
804,20210413,Brooklyn,Minnesota,33,25,40,27,31,22,23,23,0,0,0,0,0,0,127,97
805,20210413,Miami,Phoenix,34,26,16,30,22,27,14,23,0,0,0,0,0,0,86,106
806,20210413,Boston,Portland,30,38,27,22,35,27,24,28,0,0,0,0,0,0,116,115
807,20210413,Atlanta,Toronto,28,27,38,27,24,24,18,25,0,0,0,0,0,0,108,103
808,20210413,Oklahoma City,Utah,31,22,22,33,16,33,27,18,0,0,0,0,0,0,96,106
809,20210414,Orlando,Chicago,32,22,22,31,39,19,22,34,0,0,0,0,0,0,115,106
810,20210414,Cleveland,Charlotte,27,23,22,18,26,25,28,24,0,0,0,0,0,0,103,90
811,20210414,Miami,Denver,31,26,18,34,30,36,27,27,0,0,0,0,0,0,106,123
812,20210414,LA Clippers,Detroit,30,27,23,22,20,28,27,21,0,0,0,0,0,0,100,98
813,20210414,Indiana,Houston,33,24,42,31,31,39,26,30,0,0,0,0,0,0,132,124
814,20210414,Dallas,Memphis,32,34,25,26,26,29,31,24,0,0,0,0,0,0,114,113
815,20210414,Milwaukee,Minnesota,24,19,37,25,45,35,24,26,0,0,0,0,0,0,130,105
816,20210414,New York,New Orleans,26,26,27,26,40,37,23,17,0,0,0,0,0,0,116,106
817,20210414,Golden State,Oklahoma City,36,32,39,22,50,29,22,26,0,0,0,0,0,0,147,109
818,20210414,Brooklyn,Philadelphia,28,32,30,33,26,29,33,29,0,0,0,0,0,0,117,123
819,20210414,Washington,Sacramento,42,31,28,29,23,23,30,28,0,0,0,0,0,0,123,111
820,20210414,San Antonio,Toronto,32,30,25,28,25,27,30,32,0,0,0,0,0,0,112,117
821,20210415,Milwaukee,Atlanta,33,29,31,23,30,30,26,27,0,0,0,0,0,0,120,109
822,20210415,Golden State,Cleveland,28,31,35,21,26,27,30,22,0,0,0,0,0,0,119,101
823,20210415,Boston,LA Lakers,31,23,30,25,30,31,30,34,0,0,0,0,0,0,121,113
824,20210415,Sacramento,Phoenix,28,33,37,34,29,28,20,27,0,0,0,0,0,0,114,122
825,20210416,Charlotte,Brooklyn,35,29,26,32,28,33,26,36,0,0,0,0,0,0,115,130
826,20210416,Memphis,Chicago,33,33,24,24,37,28,32,30,0,0,0,0,0,0,126,115
827,20210416,New York,Dallas,34,25,22,27,27,27,34,30,0,0,0,0,0,0,117,109
828,20210416,Oklahoma City,Detroit,32,25,24,31,23,30,25,24,0,0,0,0,0,0,104,110
829,20210416,Denver,Houston,35,28,34,21,31,30,28,20,0,0,0,0,0,0,128,99
830,20210416,Miami,Minnesota,37,26,24,35,32,27,18,31,0,0,0,0,0,0,111,119
831,20210416,LA Clippers,Philadelphia,20,31,27,28,30,22,26,25,0,0,0,0,0,0,103,106
832,20210416,Portland,San Antonio,28,31,20,26,35,28,24,21,0,0,0,0,0,0,107,106
833,20210416,Orlando,Toronto,24,24,27,23,19,38,32,28,0,0,0,0,0,0,102,113
834,20210416,Indiana,Utah,32,24,37,32,20,33,22,30,0,0,0,0,0,0,111,119
835,20210416,New Orleans,Washington,29,30,32,32,28,24,16,19,10,12,0,0,0,0,115,117
836,20210417,Golden State,Boston,33,24,33,36,23,29,25,30,0,0,0,0,0,0,114,119
837,20210417,Cleveland,Chicago,24,29,25,18,21,33,26,26,0,0,0,0,0,0,96,106
838,20210417,Utah,LA Lakers,35,34,27,31,20,29,28,16,5,17,0,0,0,0,115,127
839,20210417,Memphis,Milwaukee,35,31,34,28,31,30,28,26,0,0,0,0,0,0,128,115
840,20210417,San Antonio,Phoenix,28,19,36,26,23,23,24,17,0,0,0,0,0,0,111,85
841,20210417,Detroit,Washington,27,27,28,34,25,32,20,28,0,0,0,0,0,0,100,121
842,20210418,Indiana,Atlanta,23,35,34,31,33,28,27,35,0,0,0,0,0,0,117,129
843,20210418,Portland,Charlotte,24,44,27,21,21,28,29,16,0,0,0,0,0,0,101,109
844,20210418,Sacramento,Dallas,22,20,45,30,20,27,34,30,0,0,0,0,0,0,121,107
