Index,Date,Team,1,2,3,4,T,Spread,Spread Odds,ML,Over,Over Odds,Under,Under Odds,1H Spread,1H Spread Odds,1H ML,1H Over,1H Over Odds,1H Under,1H Under Odds,2H Spread,2H Spread Odds,2H ML,2H Over,2H Over Odds,2H Under,2H Under Odds,1Q Spread,1Q Spread Odds,1Q ML,1Q Over,1Q Over Odds,1Q Under,1Q Under Odds,2Q Spread,2Q Spread Odds,2Q ML,2Q Over,2Q Over Odds,2Q Under,2Q Under Odds,3Q Spread,3Q Spread Odds,3Q ML,3Q Over,3Q Over Odds,3Q Under,3Q Under Odds,4Q Spread,4Q Spread Odds,4Q ML,4Q Over,4Q Over Odds,4Q Under,4Q Under Odds
HOU_20210116,20210116,HOU,30,23,19,19,91,7.0,-105,257,217.0,-105,217.0,-105,4.5,-110,185,111.0,-110,111.0,-110,7.5,-135.0,235.0,108.0,105.0,108.0,-125.0,2.5,-105,165,55.0,-115,55.0,-105,1.5,-110,122,54.5,-110,54.5,-110,3.5,-125,170.0,54.0,105,54.0,-125,1.0,-110,,52.5,-110,52.5,-110
SAS_20210116,20210116,SAS,21,29,25,28,103,-7.0,-105,-285,217.0,-105,217.0,-105,-4.5,-110,-225,111.0,-110,111.0,-110,-7.5,115.0,-275.0,108.0,105.0,108.0,-125.0,-2.5,-115,-190,55.0,-115,55.0,-105,-1.5,-110,-152,54.5,-110,54.5,-110,-3.5,105,-200.0,54.0,105,54.0,-125,-1.0,-110,,52.5,-110,52.5,-110
CHO_20210116,20210116,CHO,27,37,23,26,113,6.5,-105,240,221.5,-103,221.5,-107,4.0,-110,180,113.0,-110,113.0,-110,2.5,118.0,170.0,108.0,-125.0,108.0,105.0,2.5,-115,155,56.0,-110,56.0,-110,1.5,-110,120,55.5,-110,55.5,-110,2.0,-120,140.0,55.5,103,55.5,-123,1.0,-110,,53.0,-110,53.0,-110
TOR_20210116,20210116,TOR,31,35,22,28,116,-6.5,-105,-260,221.5,-103,221.5,-107,-4.0,-110,-220,113.0,-110,113.0,-110,-2.5,-138.0,-200.0,108.0,-125.0,108.0,105.0,-2.5,-105,-175,56.0,-110,56.0,-110,-1.5,-110,-149,55.5,-110,55.5,-110,-2.0,100,-160.0,55.5,103,55.5,-123,-1.0,-110,,53.0,-110,53.0,-110
NYK_20210117,20210117,NYK,28,20,27,30,105,7.0,-101,265,209.5,-105,209.5,-105,4.0,-105,195,105.0,-110,105.0,-110,8.5,-135.0,360.0,104.0,105.0,104.0,-125.0,2.5,-105,168,53.0,-110,53.0,-110,1.5,-110,125,53.0,-110,53.0,-110,4.0,-120,240.0,52.0,102,52.0,-122,1.0,-105,,52.0,-110,52.0,-110
BOS_20210117,20210117,BOS,17,18,15,25,75,-7.0,-109,-295,209.5,-105,209.5,-105,-4.0,-115,-235,105.0,-110,105.0,-110,-8.5,115.0,-450.0,104.0,105.0,104.0,-125.0,-2.5,-115,-195,53.0,-110,53.0,-110,-1.5,-110,-154,53.0,-110,53.0,-110,-4.0,100,-280.0,52.0,102,52.0,-122,-1.0,-115,,52.0,-110,52.0,-110
CHI_20210117,20210117,CHI,27,40,22,28,117,6.5,-109,235,226.0,-102,226.0,-108,3.5,-115,175,111.0,-110,111.0,-110,7.5,-110.0,325.0,115.5,-110.0,115.5,-110.0,2.5,-115,160,56.0,-110,56.0,-110,1.5,-110,120,56.0,-110,56.0,-110,4.0,-110,210.0,57.5,-120,57.5,100,1.0,-110,,56.5,-110,56.5,-110
DAL_20210117,20210117,DAL,23,29,23,26,101,-6.5,-101,-255,226.0,-102,226.0,-108,-3.5,-105,-210,111.0,-110,111.0,-110,-7.5,-110.0,-400.0,115.5,-110.0,115.5,-110.0,-2.5,-105,-185,56.0,-110,56.0,-110,-1.5,-110,-149,56.0,-110,56.0,-110,-4.0,-110,-250.0,57.5,-120,57.5,100,-1.0,-110,,56.5,-110,56.5,-110
UTA_20210117,20210117,UTA,32,21,28,28,109,-1.5,-105,-118,219.5,-103,219.5,-107,-0.5,-110,-120,107.0,-110,107.0,-110,-5.0,165.0,-150.0,111.0,-110.0,111.0,-110.0,-0.5,-105,-120,54.0,-110,54.0,-110,0.0,-110,-120,52.5,-110,52.5,-110,-1.0,-110,-140.0,55.0,-110,55.0,-110,0.0,-110,,55.5,-110,55.5,-110
DEN_20210117,20210117,DEN,31,27,21,26,105,1.5,-105,108,219.5,-103,219.5,-107,0.5,-110,100,107.0,-110,107.0,-110,5.0,-190.0,130.0,111.0,-110.0,111.0,-110.0,0.5,-115,100,54.0,-110,54.0,-110,0.0,-110,-103,52.5,-110,52.5,-110,1.0,-110,120.0,55.0,-110,55.0,-110,0.0,-110,,55.5,-110,55.5,-110
IND_20210117,20210117,IND,26,29,20,21,96,8.0,-107,305,219.0,-107,219.0,-103,4.5,-110,210,112.5,-110,112.5,-110,-6.0,425.0,150.0,109.0,107.0,109.0,-127.0,2.5,-105,170,56.5,-105,56.5,-115,2.0,-110,130,56.0,-110,56.0,-110,2.0,-125,130.0,54.5,103,54.5,-123,1.0,-110,120.0,54.0,-110,54.0,-110
LAC_20210117,20210117,LAC,36,25,39,29,129,-8.0,-103,-335,219.0,-107,219.0,-103,-4.5,-110,-250,112.5,-110,112.5,-110,6.0,-550.0,-170.0,109.0,107.0,109.0,-127.0,-2.5,-115,-200,56.5,-105,56.5,-115,-2.0,-110,-161,56.0,-110,56.0,-110,-2.0,105,-150.0,54.5,103,54.5,-123,-1.0,-110,-140.0,54.0,-110,54.0,-110
NOP_20210117,20210117,NOP,34,33,30,31,128,-2.5,-108,-140,226.0,-107,226.0,-103,-1.0,-110,-130,116.0,-110,116.0,-110,9.0,-390.0,120.0,111.5,-110.0,111.5,-110.0,-0.5,-110,-125,58.5,-110,58.5,-110,-0.5,-110,-125,57.5,-105,57.5,-115,0.5,-105,110.0,55.5,-110,55.5,-110,-0.5,-110,,54.5,-120,54.5,100
SAC_20210117,20210117,SAC,25,33,36,29,123,2.5,-102,130,226.0,-107,226.0,-103,1.0,-110,110,116.0,-110,116.0,-110,-9.0,320.0,-140.0,111.5,-110.0,111.5,-110.0,0.5,-110,105,58.5,-110,58.5,-110,0.5,-110,102,57.5,-105,57.5,-115,-0.5,-115,-130.0,55.5,-110,55.5,-110,0.5,-110,,54.5,-120,54.5,100
MIN_20210118,20210118,MIN,25,26,20,26,97,7.0,100,260,228.5,-105,228.5,-105,4.0,-105,185,116.5,-110,116.5,-110,-7.0,500.0,125.0,112.5,105.0,112.5,-125.0,2.5,-115,155,58.5,-110,58.5,-110,1.5,-105,125,57.5,-105,57.5,-115,1.5,-123,115.0,57.0,105,57.0,-125,1.0,-110,,55.5,-110,55.5,-110
ATL_20210118,20210118,ATL,29,29,20,30,108,-7.0,-110,-290,228.5,-105,228.5,-105,-4.0,-115,-225,116.5,-110,116.5,-110,7.0,-700.0,-145.0,112.5,105.0,112.5,-125.0,-2.5,-105,-175,58.5,-110,58.5,-110,-1.5,-115,-154,57.5,-105,57.5,-115,-1.5,103,-135.0,57.0,105,57.0,-125,-1.0,-110,,55.5,-110,55.5,-110
MIL_20210118,20210118,MIL,34,22,33,34,123,-4.0,-109,-167,240.0,-103,240.0,-107,-2.0,-110,-150,117.0,-110,117.0,-110,,,,,,,,-1.0,-115,-145,59.0,-105,59.0,-115,-0.5,-110,-133,58.0,-110,58.0,-110,-0.5,-115,,61.5,-110,61.5,-110,-0.5,-115,,60.5,-110,60.5,-110
BRK_20210118,20210118,BRK,28,29,37,31,125,4.0,-101,157,240.0,-103,240.0,-107,2.0,-110,130,117.0,-110,117.0,-110,,,,,,,,1.0,-105,125,59.0,-105,59.0,-115,0.5,-110,108,58.0,-110,58.0,-110,0.5,-105,,61.5,-110,61.5,-110,0.5,-105,,60.5,-110,60.5,-110
HOU_20210118,20210118,HOU,16,36,34,34,120,-2.5,-102,-133,225.0,-108,225.0,-102,-1.0,-110,-130,115.5,-110,115.5,-110,,,,,,,,-0.5,-105,-118,58.0,-105,58.0,-115,0.0,-110,-123,57.5,-110,57.5,-110,-0.5,-110,,56.0,-110,56.0,-110,-0.5,-110,,55.0,-115,55.0,-105
CHI_20210118,20210118,CHI,28,36,29,32,125,2.5,-108,123,225.0,-108,225.0,-102,1.0,-110,110,115.5,-110,115.5,-110,,,,,,,,0.5,-115,-102,58.0,-105,58.0,-115,0.0,-110,100,57.5,-110,57.5,-110,0.5,-110,,56.0,-110,56.0,-110,0.5,-110,,55.0,-115,55.0,-105
GSW_20210118,20210118,GSW,22,26,33,34,115,8.5,-102,340,227.0,-103,227.0,-107,5.0,-105,220,116.0,-110,116.0,-110,,,,,,,,3.0,-105,180,57.5,-110,57.5,-110,2.0,-110,133,57.0,-110,57.0,-110,2.5,-110,,55.5,-110,55.5,-110,1.5,-110,,54.5,-115,54.5,-105
LAL_20210118,20210118,LAL,34,30,28,21,113,-8.5,-108,-380,227.0,-103,227.0,-107,-5.0,-115,-260,116.0,-110,116.0,-110,,,,,,,,-3.0,-115,-220,57.5,-110,57.5,-110,-2.0,-110,-167,57.0,-110,57.0,-110,-2.5,-110,,55.5,-110,55.5,-110,-1.5,-110,,54.5,-115,54.5,-105
PHO_20210118,20210118,PHO,24,24,27,29,104,-5.5,-107,-205,217.0,-105,217.0,-105,-3.0,-105,-175,105.5,-110,105.5,-110,-6.5,107.0,-250.0,111.5,105.0,111.5,-125.0,-1.5,-105,-145,53.5,-110,53.5,-110,-0.5,-115,-141,53.0,-110,53.0,-110,-3.5,110,-200.0,56.5,105,56.5,-125,-1.0,-110,,55.0,-110,55.0,-110
MEM_20210118,20210118,MEM,18,34,25,31,108,5.5,-103,188,217.0,-105,217.0,-105,3.0,-115,155,105.5,-110,105.5,-110,6.5,-127.0,210.0,111.5,105.0,111.5,-125.0,1.5,-115,125,53.5,-110,53.5,-110,0.5,-105,115,53.0,-110,53.0,-110,3.5,-130,170.0,56.5,105,56.5,-125,1.0,-110,,55.0,-110,55.0,-110
DET_20210118,20210118,DET,36,25,19,27,107,6.0,-102,220,216.0,-108,216.0,-102,3.5,-115,178,109.5,-110,109.5,-110,,,,,,,,2.5,-115,150,55.0,-115,55.0,-105,1.0,-110,120,55.0,-110,55.0,-110,1.5,-110,,53.5,-115,53.5,-105,0.5,-105,,53.0,-110,53.0,-110
MIA_20210118,20210118,MIA,24,31,33,25,113,-6.0,-108,-240,216.0,-108,216.0,-102,-3.5,-105,-215,109.5,-110,109.5,-110,,,,,,,,-2.5,-105,-170,55.0,-115,55.0,-105,-1.0,-110,-149,55.0,-110,55.0,-110,-1.5,-110,,53.5,-115,53.5,-105,-0.5,-115,,53.0,-110,53.0,-110
ORL_20210118,20210118,ORL,13,25,16,30,84,-2.5,-101,-128,205.0,-108,205.0,-102,-1.0,-105,-125,99.5,-110,99.5,-110,-9.0,240.0,-210.0,104.5,-110.0,104.5,-110.0,-0.5,-110,-125,50.5,-105,50.5,-115,0.0,-115,-123,50.0,-110,50.0,-110,-2.5,105,-200.0,53.0,105,53.0,-125,-0.5,-105,,52.0,-115,52.0,-105
NYK_20210118,20210118,NYK,19,28,19,25,91,2.5,-109,118,205.0,-108,205.0,-102,1.0,-115,105,99.5,-110,99.5,-110,9.0,-280.0,175.0,104.5,-110.0,104.5,-110.0,0.5,-110,105,50.5,-105,50.5,-115,0.0,-105,100,50.0,-110,50.0,-110,2.5,-125,170.0,53.0,105,53.0,-125,0.5,-115,,52.0,-115,52.0,-105
SAS_20210118,20210118,SAS,32,27,28,38,125,-1.5,-105,-118,227.0,-101,227.0,-109,-0.5,-110,-123,111.0,-110,111.0,-110,5.0,-230.0,100.0,116.0,-103.0,116.0,-117.0,-0.5,-105,-120,55.0,-115,55.0,-105,0.0,-110,-120,55.0,-110,55.0,-110,0.5,-120,-105.0,57.5,-110,57.5,-110,0.0,-115,,57.0,-105,57.0,-115
POR_20210118,20210118,POR,28,26,28,22,104,1.5,-105,108,227.0,-101,227.0,-109,0.5,-110,103,111.0,-110,111.0,-110,-5.0,190.0,-120.0,116.0,-103.0,116.0,-117.0,0.5,-115,100,55.0,-115,55.0,-105,0.0,-110,-103,55.0,-110,55.0,-110,-0.5,100,-115.0,57.5,-110,57.5,-110,0.0,-105,,57.0,-105,57.0,-115
DAL_20210118,20210118,DAL,18,29,25,21,93,3.5,-105,145,222.5,-108,222.5,-102,2.0,-105,135,110.0,-110,110.0,-110,,,,,,,,1.5,-115,125,55.0,-110,55.0,-110,1.0,-110,105,53.5,-115,53.5,-105,1.5,-115,,56.0,-115,56.0,-105,0.5,-105,,55.5,-110,55.5,-110
TOR_20210118,20210118,TOR,22,25,34,35,116,-3.5,-105,-155,222.5,-108,222.5,-102,-2.0,-115,-155,110.0,-110,110.0,-110,,,,,,,,-1.5,-105,-145,55.0,-110,55.0,-110,-1.0,-110,-128,53.5,-115,53.5,-105,-1.5,-105,,56.0,-115,56.0,-105,-0.5,-115,,55.5,-110,55.5,-110
OKC_20210119,20210119,OKC,31,21,22,27,101,10.5,-105,428,220.0,-108,220.0,-102,6.0,-110,240,111.5,-110,111.5,-110,-13.0,1250.0,130.0,108.0,-102.0,108.0,-118.0,3.5,105,205,56.0,-105,56.0,-115,2.5,-105,145,55.5,-110,55.5,-110,1.0,-110,120.0,54.0,-110,54.0,-110,1.5,-105,,54.0,-105,54.0,-115
DEN_20210119,20210119,DEN,31,34,32,22,119,-10.5,-105,-490,220.0,-108,220.0,-102,-6.0,-110,-280,111.5,-110,111.5,-110,13.0,-2000.0,-150.0,108.0,-102.0,108.0,-118.0,-3.5,-125,-245,56.0,-105,56.0,-115,-2.5,-115,-182,55.5,-110,55.5,-110,-1.0,-110,-140.0,54.0,-110,54.0,-110,-1.5,-115,,54.0,-105,54.0,-115
NOP_20210119,20210119,NOP,24,25,20,33,102,6.5,-103,230,217.5,-108,217.5,-102,3.5,-115,160,111.0,-110,111.0,-110,2.5,-134.0,125.0,106.0,-125.0,106.0,105.0,2.0,-105,150,55.0,-115,55.0,-105,1.0,-105,120,55.0,-105,55.0,-115,1.5,-125,120.0,54.0,105,54.0,-125,1.0,-105,,53.5,-105,53.5,-115
UTA_20210119,20210119,UTA,29,26,36,27,118,-6.5,-107,-250,217.5,-108,217.5,-102,-3.5,-105,-185,111.0,-110,111.0,-110,-2.5,114.0,-145.0,106.0,-125.0,106.0,105.0,-2.0,-115,-170,55.0,-115,55.0,-105,-1.0,-115,-149,55.0,-105,55.0,-115,-1.5,105,-140.0,54.0,105,54.0,-125,-1.0,-115,,53.5,-105,53.5,-115
DET_20210120,20210120,DET,31,21,40,14,106,4.5,-102,167,220.5,-107,220.5,-103,2.5,-110,140,112.5,-110,112.5,-110,4.5,-122.0,180.0,108.0,-103.0,108.0,-117.0,1.5,-110,133,56.0,-115,56.0,-105,1.0,-105,110,56.0,-110,56.0,-110,2.0,-110,150.0,54.0,-110,54.0,-110,1.0,-105,,54.0,-110,54.0,-110
ATL_20210120,20210120,ATL,29,16,33,28,106,-4.5,-108,-178,220.5,-107,220.5,-103,-2.5,-110,-160,112.5,-110,112.5,-110,-4.5,102.0,-220.0,108.0,-103.0,108.0,-117.0,-1.5,-110,-153,56.0,-115,56.0,-105,-1.0,-115,-135,56.0,-110,56.0,-110,-2.0,-110,-170.0,54.0,-110,54.0,-110,-1.0,-115,,54.0,-110,54.0,-110
BRK_20210120,20210120,BRK,23,26,29,35,113,-10.5,-108,-525,226.5,-105,226.5,-105,-5.5,-115,-275,115.0,-110,115.0,-110,-9.0,103.0,-500.0,111.5,-103.0,111.5,-117.0,-3.5,-115,-250,57.5,-115,57.5,-105,-2.5,-115,-196,57.0,-110,57.0,-110,-4.5,-110,-325.0,55.5,-110,55.5,-110,-1.5,-115,,55.0,-110,55.0,-110
CLE_20210120,20210120,CLE,28,23,36,26,113,10.5,-102,450,226.5,-105,226.5,-105,5.5,-105,235,115.0,-110,115.0,-110,9.0,-123.0,400.0,111.5,-103.0,111.5,-117.0,3.5,-105,210,57.5,-115,57.5,-105,2.5,-105,152,57.0,-110,57.0,-110,4.5,-110,265.0,55.5,-110,55.5,-110,1.5,-105,,55.0,-110,55.0,-110
SAS_20210120,20210120,SAS,24,21,26,28,99,1.0,-102,102,228.0,-103,228.0,-107,0.5,-115,-105,111.5,-110,111.5,-110,-19.0,1400.0,-250.0,117.0,-102.0,117.0,-118.0,0.5,-120,-105,56.0,-110,56.0,-110,0.0,-110,-106,55.5,-110,55.5,-110,-2.5,-105,-175.0,58.5,-110,58.5,-110,0.0,-110,,57.5,-115,57.5,-105
GSW_20210120,20210120,GSW,36,28,26,31,121,-1.0,-108,-112,228.0,-103,228.0,-107,-0.5,-105,-115,111.5,-110,111.5,-110,19.0,-2500.0,210.0,117.0,-102.0,117.0,-118.0,-0.5,100,-115,56.0,-110,56.0,-110,0.0,-110,-116,55.5,-110,55.5,-110,2.5,-115,155.0,58.5,-110,58.5,-110,0.0,-110,,57.5,-115,57.5,-105
PHO_20210120,20210120,PHO,30,33,26,20,109,-5.5,-108,-205,219.0,-108,219.0,-102,-3.0,-115,-185,107.0,-110,107.0,-110,12.0,-900.0,100.0,113.0,105.0,113.0,-125.0,-1.5,-105,-145,53.5,-115,53.5,-105,-1.0,-115,-149,53.5,-110,53.5,-110,-0.5,115,100.0,55.0,-130,55.0,110,-1.0,-115,,55.0,-110,55.0,-110
HOU_20210120,20210120,HOU,23,28,31,21,103,5.5,-102,188,219.0,-108,219.0,-102,3.0,-105,160,107.0,-110,107.0,-110,-12.0,600.0,-120.0,113.0,105.0,113.0,-125.0,1.5,-115,125,53.5,-115,53.5,-105,1.0,-105,120,53.5,-110,53.5,-110,0.5,-135,-120.0,55.0,-130,55.0,110,1.0,-105,,55.0,-110,55.0,-110
DAL_20210120,20210120,DAL,37,28,28,31,124,-2.5,-105,-137,221.5,-102,221.5,-108,-1.0,-105,-125,110.5,-110,110.5,-110,2.0,-170.0,-130.0,110.0,-110.0,110.0,-110.0,-0.5,-110,-125,55.0,-110,55.0,-110,0.0,-110,-125,54.5,-110,54.5,-110,-0.5,-110,-125.0,56.5,-120,56.5,100,0.0,-110,,54.5,-110,54.5,-110
IND_20210120,20210120,IND,28,35,29,20,112,2.5,-105,127,221.5,-102,221.5,-108,1.0,-115,105,110.5,-110,110.5,-110,-2.0,150.0,110.0,110.0,-110.0,110.0,-110.0,0.5,-110,105,55.0,-110,55.0,-110,0.0,-110,102,54.5,-110,54.5,-110,0.5,-110,105.0,56.5,-120,56.5,100,0.0,-110,,54.5,-110,54.5,-110
SAC_20210120,20210120,SAC,29,27,19,21,96,11.0,-108,510,231.0,-103,231.0,-107,6.5,-110,255,118.5,-110,118.5,-110,-5.0,700.0,245.0,113.5,-103.0,113.5,-117.0,3.5,-105,210,59.5,-105,59.5,-115,2.5,-105,148,59.0,-110,59.0,-110,2.5,-110,170.0,56.0,-110,56.0,-110,2.0,-105,,55.0,-110,55.0,-110
LAC_20210120,20210120,LAC,25,36,34,20,115,-11.0,-102,-615,231.0,-103,231.0,-107,-6.5,-110,-310,118.5,-110,118.5,-110,5.0,-1100.0,-290.0,113.5,-103.0,113.5,-117.0,-3.5,-115,-250,59.5,-105,59.5,-115,-2.5,-115,-185,59.0,-110,59.0,-110,-2.5,-110,-200.0,56.0,-110,56.0,-110,-2.0,-115,,55.0,-110,55.0,-110
ORL_20210120,20210120,ORL,25,10,33,29,97,-4.0,-108,-170,220.0,-101,220.0,-109,-2.0,-110,-150,107.5,-110,107.5,-110,-7.0,100.0,-400.0,111.5,-105.0,111.5,-115.0,-1.0,-105,-133,54.0,-110,54.0,-110,-0.5,-115,-133,54.0,-105,54.0,-115,-3.0,-110,-210.0,55.5,-110,55.5,-110,-0.5,-115,,55.0,-115,55.0,-105
MIN_20210120,20210120,MIN,21,30,26,19,96,4.0,-102,160,220.0,-101,220.0,-109,2.0,-110,130,107.5,-110,107.5,-110,7.0,-120.0,325.0,111.5,-105.0,111.5,-115.0,1.0,-115,113,54.0,-110,54.0,-110,0.5,-105,108,54.0,-105,54.0,-115,3.0,-110,175.0,55.5,-110,55.5,-110,0.5,-105,,55.0,-115,55.0,-105
BOS_20210120,20210120,BOS,25,36,31,17,109,4.5,-103,167,220.5,-105,220.5,-105,2.5,-110,145,108.5,-110,108.5,-110,5.5,-137.0,170.0,113.5,105.0,113.5,-125.0,1.5,-110,135,54.0,-110,54.0,-110,1.0,-105,115,54.0,-110,54.0,-110,2.5,-125,150.0,56.0,105,56.0,-125,1.0,-105,,55.5,-110,55.5,-110
PHI_20210120,20210120,PHI,32,26,28,31,117,-4.5,-107,-178,220.5,-105,220.5,-105,-2.5,-110,-165,108.5,-110,108.5,-110,-5.5,117.0,-200.0,113.5,105.0,113.5,-125.0,-1.5,-110,-155,54.0,-110,54.0,-110,-1.0,-115,-141,54.0,-110,54.0,-110,-2.5,105,-170.0,56.0,105,56.0,-125,-1.0,-115,,55.5,-110,55.5,-110
MIA_20210120,20210120,MIA,29,27,32,23,111,4.0,-108,160,222.0,-105,222.0,-105,2.0,-105,140,113.0,-110,113.0,-110,-2.0,170.0,130.0,109.5,-103.0,109.5,-117.0,1.5,-115,135,56.5,-110,56.5,-110,0.5,-105,110,56.0,-110,56.0,-110,1.0,-110,120.0,54.5,-110,54.5,-110,0.5,-105,,53.5,-110,53.5,-110
TOR_20210120,20210120,TOR,23,35,25,19,102,-4.0,-102,-170,222.0,-105,222.0,-105,-2.0,-115,-160,113.0,-110,113.0,-110,2.0,-200.0,-150.0,109.5,-103.0,109.5,-117.0,-1.5,-105,-155,56.5,-110,56.5,-110,-0.5,-115,-135,56.0,-110,56.0,-110,-1.0,-110,-140.0,54.5,-110,54.5,-110,-0.5,-115,,53.5,-110,53.5,-110
NYK_20210121,20210121,NYK,40,23,26,30,119,5.0,-103,185,215.0,-107,215.0,-103,2.5,-110,145,109.0,-110,109.0,-110,6.0,-135.0,190.0,106.5,-110.0,106.5,-110.0,1.5,-110,130,54.5,-105,54.5,-115,1.0,-110,120,54.0,-110,54.0,-110,2.5,-110,160.0,53.5,-110,53.5,-110,0.5,-110,,52.0,-115,52.0,-105
GSW_20210121,20210121,GSW,31,26,19,28,104,-5.0,-107,-200,215.0,-107,215.0,-103,-2.5,-110,-165,109.0,-110,109.0,-110,-6.0,115.0,-230.0,106.5,-110.0,106.5,-110.0,-1.5,-110,-150,54.5,-105,54.5,-115,-1.0,-110,-149,54.0,-110,54.0,-110,-2.5,-110,-185.0,53.5,-110,53.5,-110,-0.5,-110,,52.0,-115,52.0,-105
LAL_20210121,20210121,LAL,29,34,23,27,113,1.5,-103,107,227.5,-107,227.5,-103,0.5,-110,105,117.0,-110,117.0,-110,6.0,-165.0,150.0,111.5,-110.0,111.5,-110.0,0.5,-115,100,58.5,-110,58.5,-110,0.0,-110,-111,58.0,-110,58.0,-110,2.0,-130,130.0,56.0,105,56.0,-125,0.0,-110,,55.5,-110,55.5,-110
MIL_20210121,20210121,MIL,33,24,24,25,106,-1.5,-107,-117,227.5,-107,227.5,-103,-0.5,-110,-125,117.0,-110,117.0,-110,-6.0,145.0,-170.0,111.5,-110.0,111.5,-110.0,-0.5,-105,-120,58.5,-110,58.5,-110,0.0,-110,-111,58.0,-110,58.0,-110,-2.0,110,-150.0,56.0,105,56.0,-125,0.0,-110,,55.5,-110,55.5,-110
NOP_20210121,20210121,NOP,43,26,23,26,118,7.0,-109,240,217.5,-102,217.5,-108,4.0,-115,175,111.0,-110,111.0,-110,-1.0,200.0,180.0,109.5,105.0,109.5,-125.0,2.5,-115,155,55.5,-110,55.5,-110,1.5,-110,122,55.0,-110,55.0,-110,3.0,-120,170.0,55.0,-125,55.0,105,1.0,-110,,52.5,-110,52.5,-110
UTA_20210121,20210121,UTA,31,39,30,29,129,-7.0,-101,-260,217.5,-102,217.5,-108,-4.0,-105,-210,111.0,-110,111.0,-110,1.0,-240.0,-220.0,109.5,105.0,109.5,-125.0,-2.5,-105,-175,55.5,-110,55.5,-110,-1.5,-110,-152,55.0,-110,55.0,-110,-3.0,100,-200.0,55.0,-125,55.0,105,-1.0,-110,,52.5,-110,52.5,-110
CHI_20210122,20210122,CHI,30,31,34,28,123,3.0,-107,133,228.5,-103,228.5,-107,1.0,-110,110,112.5,-110,112.5,-110,4.0,-123.0,175.0,116.0,-102.0,116.0,-118.0,0.5,-105,110,57.0,-115,57.0,-105,0.5,-110,102,56.0,-110,56.0,-110,2.0,-110,150.0,57.5,-125,57.5,105,0.5,-110,,57.5,-110,57.5,-110
CHO_20210122,20210122,CHO,29,24,30,27,110,-3.0,-103,-143,228.5,-103,228.5,-107,-1.0,-110,-130,112.5,-110,112.5,-110,-4.0,103.0,-210.0,116.0,-102.0,116.0,-118.0,-0.5,-115,-130,57.0,-115,57.0,-105,-0.5,-110,-125,56.0,-110,56.0,-110,-2.0,-110,-170.0,57.5,-125,57.5,105,-0.5,-110,,57.5,-110,57.5,-110
BRK_20210122,20210122,BRK,33,27,24,29,113,-6.0,-109,-240,223.5,-105,223.5,-105,-3.0,-110,-185,114.0,-110,114.0,-110,-5.5,103.0,-220.0,110.0,-102.0,110.0,-118.0,-2.0,-105,-160,57.0,100,57.0,-120,-1.0,-110,-149,56.0,-115,56.0,-105,-2.5,-110,-190.0,55.5,-110,55.5,-110,-1.0,-110,,54.5,-110,54.5,-110
CLE_20210122,20210122,CLE,34,27,37,27,125,6.0,-101,220,223.5,-105,223.5,-105,3.0,-110,160,114.0,-110,114.0,-110,5.5,-123.0,180.0,110.0,-102.0,110.0,-118.0,2.0,-115,140,57.0,100,57.0,-120,1.0,-110,120,56.0,-115,56.0,-105,2.5,-110,165.0,55.5,-110,55.5,-110,1.0,-110,,54.5,-110,54.5,-110
HOU_20210122,20210122,HOU,34,21,22,26,103,3.0,-109,132,215.0,-109,215.0,-101,1.0,-105,118,110.5,-110,110.5,-110,8.0,-220.0,160.0,104.5,-110.0,104.5,-110.0,1.0,-115,115,55.0,-115,55.0,-105,0.5,-110,105,54.5,-110,54.5,-110,0.5,-110,,52.5,-110,52.5,-110,0.5,-110,,51.5,-110,51.5,-110
DET_20210122,20210122,DET,21,26,34,21,102,-3.0,-101,-142,215.0,-109,215.0,-101,-1.0,-115,-138,110.5,-110,110.5,-110,-8.0,180.0,-185.0,104.5,-110.0,104.5,-110.0,-1.0,-105,-135,55.0,-115,55.0,-105,-0.5,-110,-128,54.5,-110,54.5,-110,-0.5,-110,,52.5,-110,52.5,-110,-0.5,-110,,51.5,-110,51.5,-110
ORL_20210122,20210122,ORL,28,32,27,21,108,5.0,-105,175,215.5,-105,215.5,-105,2.5,-105,145,105.5,-110,105.5,-110,3.0,-123.0,150.0,111.0,-102.0,111.0,-118.0,1.5,-110,135,53.0,-115,53.0,-105,0.5,-105,115,53.0,-110,53.0,-110,1.5,-110,135.0,55.5,-110,55.5,-110,0.5,-105,,54.5,-110,54.5,-110
IND_20210122,20210122,IND,37,25,26,20,108,-5.0,-105,-190,215.5,-105,215.5,-105,-2.5,-115,-165,105.5,-110,105.5,-110,-3.0,103.0,-170.0,111.0,-102.0,111.0,-118.0,-1.5,-110,-155,53.0,-115,53.0,-105,-0.5,-115,-141,53.0,-110,53.0,-110,-1.5,-110,-155.0,55.5,-110,55.5,-110,-0.5,-115,,54.5,-110,54.5,-110
OKC_20210122,20210122,OKC,18,35,25,28,106,13.5,-108,880,220.5,-102,220.5,-108,7.5,-105,300,112.5,-110,112.5,-110,4.0,-123.0,160.0,108.5,-103.0,108.5,-117.0,4.5,-110,258,56.0,-115,56.0,-105,3.0,-110,170,55.5,-110,55.5,-110,1.5,-105,135.0,54.0,-110,54.0,-110,2.0,-110,,53.5,-110,53.5,-110
