,Player,Prop,Over,Over Odds,Under,Under Odds
450,Christian Wood,Reb + Ast,10.5,-111,10.5,-115
451,Devin Booker,Reb + Ast,9.5,-104,9.5,-122
452,John Wall,Reb + Ast,10.5,104,10.5,-132
453,Chris Paul,Reb + Ast,13.5,-136,13.5,106
454,Kevin Porter Jr.,Reb + Ast,8.5,106,8.5,-136
455,Deandre Ayton,Reb + Ast,12.5,102,12.5,-130
456,John Wall,Pts + Ast,28.5,-122,28.5,-104
457,Christian Wood,Pts + Ast,20.5,-122,20.5,-104
458,Kevin Porter Jr.,Pts + Ast,18.5,-125,18.5,-102
459,Devin Booker,Pts + Ast,33.5,-106,33.5,-120
460,Deandre Ayton,Pts + Ast,17.5,-108,17.5,-118
461,Chris Paul,Pts + Ast,25.5,-111,25.5,-115
462,John Wall,Pts + Reb,25.5,-102,25.5,-125
463,Christian Wood,Pts + Reb,28.5,-113,28.5,-113
464,Kevin Porter Jr.,Pts + Reb,18.5,-120,18.5,-106
465,Devin Booker,Pts + Reb,33.5,-106,33.5,-120
466,Deandre Ayton,Pts + Reb,26.5,-120,26.5,-106
467,Chris Paul,Pts + Reb,20.5,-122,20.5,-104
468,John Wall,Pts + Reb + Ast,32.5,-106,32.5,-120
469,Christian Wood,Pts + Reb + Ast,30.5,-102,30.5,-125
470,Kevin Porter Jr.,Pts + Reb + Ast,23.5,-102,23.5,-125
471,Devin Booker,Pts + Reb + Ast,38.5,-104,38.5,-122
472,Deandre Ayton,Pts + Reb + Ast,28.5,-106,28.5,-120
473,Chris Paul,Pts + Reb + Ast,30.5,-106,30.5,-120
474,Mikal Bridges,Pts + Ast,14.5,-118,14.5,-108
475,Jae Crowder,Pts + Ast,12.5,-122,12.5,-104
476,Kelly Olynyk,Pts + Ast,14.5,-120,14.5,-106
477,Jae'Sean Tate,Pts + Ast,12.5,-125,12.5,-102
478,Mikal Bridges,Pts + Reb,17.5,-104,17.5,-122
479,Jae Crowder,Pts + Reb,15.5,-115,15.5,-111
480,Kelly Olynyk,Pts + Reb,20.5,100,20.5,-128
481,Jae'Sean Tate,Pts + Reb,16.5,-115,16.5,-111
482,Mikal Bridges,Pts + Reb + Ast,19.5,-113,19.5,-113
483,Jae Crowder,Pts + Reb + Ast,17.5,-125,17.5,-102
484,Kelly Olynyk,Pts + Reb + Ast,22.5,-113,22.5,-113
485,Jae'Sean Tate,Pts + Reb + Ast,18.5,-120,18.5,-106
486,Mikal Bridges,Reb + Ast,6.5,-130,6.5,102
487,Jae Crowder,Reb + Ast,7.5,106,7.5,-136
488,Kelly Olynyk,Reb + Ast,9.5,-130,9.5,102
489,Jae'Sean Tate,Reb + Ast,7.5,-122,7.5,-104
