,Player,Prop,Over,Over Odds,Under,Under Odds
445,Jimmy Butler,Reb + Ast,15.5,-108,15.5,-118
446,Kelly Olynyk,Reb + Ast,7.5,112,7.5,-142
447,Kendrick Nunn,Reb + Ast,5.5,-128,5.5,100
448,Gordon Hayward,Points,20.5,-106,20.5,-116
449,Terry Rozier,Points,21.5,-108,21.5,-114
450,LaMelo Ball,Points,18.5,-106,18.5,-114
451,Stephen Curry,Points,30.5,-110,30.5,-110
452,Andrew Wiggins,Points,18.5,100,18.5,-122
453,Kelly Oubre Jr,Points,18.5,-102,18.5,-118
454,Draymond Green,Points,7.5,100,7.5,-122
455,Kelly Oubre Jr,Assists,1.5,106,1.5,-130
456,LaMelo Ball,Assists,7.5,104,7.5,-128
457,Terry Rozier,Assists,3.5,-130,3.5,106
458,Andrew Wiggins,Assists,2.5,106,2.5,-130
459,Gordon Hayward,Assists,3.5,-154,3.5,126
460,Stephen Curry,Assists,6.5,-132,6.5,108
461,Draymond Green,Assists,10.5,122,10.5,-150
462,Andrew Wiggins,Rebounds,4.5,120,4.5,-148
463,Terry Rozier,Reb + Ast,7.5,-142,7.5,112
464,LaMelo Ball,Rebounds,6.5,-142,6.5,116
465,Draymond Green,Rebounds,6.5,-140,6.5,114
466,Kelly Oubre Jr,Rebounds,6.5,100,6.5,-120
467,Gordon Hayward,Reb + Ast,9.5,-128,9.5,100
468,Terry Rozier,Rebounds,4.5,118,4.5,-144
469,Gordon Hayward,Rebounds,5.5,-118,5.5,-104
470,Stephen Curry,Reb + Ast,12.5,102,12.5,-130
471,Stephen Curry,Rebounds,5.5,116,5.5,-142
472,LaMelo Ball,Reb + Ast,14.5,-111,14.5,-115
473,Kevon Looney,Rebounds,5.5,118,5.5,-144
474,P.J Washington,Rebounds,6.5,-120,6.5,-102
475,Gordon Hayward,Made Threes,1.5,-184,1.5,140
476,Kelly Oubre Jr,Made Threes,2.5,134,2.5,-172
477,LaMelo Ball,Made Threes,2.5,132,2.5,-170
478,Stephen Curry,Made Threes,5.5,-108,5.5,-118
479,Andrew Wiggins,Made Threes,1.5,-200,1.5,154
480,Terry Rozier,Made Threes,3.5,-102,3.5,-125
481,P.J Washington,Made Threes,1.5,132,1.5,-170
482,P.J Washington,Points,12.5,102,12.5,-126
483,Gordon Hayward,Pts + Ast,24.5,-113,24.5,-113
484,Terry Rozier,Pts + Ast,25.5,-108,25.5,-118
485,LaMelo Ball,Pts + Ast,25.5,-118,25.5,-108
486,Stephen Curry,Pts + Ast,37.5,-113,37.5,-113
487,Andrew Wiggins,Pts + Ast,20.5,-113,20.5,-113
488,Kelly Oubre Jr,Pts + Ast,19.5,-118,19.5,-108
489,Gordon Hayward,Pts + Reb,26.5,-111,26.5,-115
490,Terry Rozier,Pts + Reb,25.5,-118,25.5,-108
491,LaMelo Ball,Pts + Reb,25.5,-115,25.5,-111
492,Stephen Curry,Pts + Reb,35.5,-120,35.5,-106
493,Andrew Wiggins,Pts + Reb,22.5,-111,22.5,-115
494,Kelly Oubre Jr,Pts + Reb,24.5,-118,24.5,-108
495,Gordon Hayward,Pts + Reb + Ast,30.5,-113,30.5,-113
496,Terry Rozier,Pts + Reb + Ast,29.5,-118,29.5,-108
497,LaMelo Ball,Pts + Reb + Ast,33.5,-106,33.5,-120
498,Stephen Curry,Pts + Reb + Ast,42.5,-118,42.5,-108
499,Andrew Wiggins,Pts + Reb + Ast,24.5,100,24.5,-128
500,Kelly Oubre Jr,Pts + Reb + Ast,26.5,-111,26.5,-115
501,P.J Washington,Assists,3.5,120,3.5,-148
502,Draymond Green,Pts + Ast,17.5,-115,17.5,-111
503,Kevon Looney,Pts + Ast,6.5,-108,6.5,-118
504,P.J Washington,Pts + Ast,15.5,-113,15.5,-113
505,Draymond Green,Pts + Reb,14.5,-113,14.5,-113
506,Kevon Looney,Pts + Reb,9.5,-120,9.5,-106
507,P.J Washington,Pts + Reb,19.5,-104,19.5,-122
508,Draymond Green,Pts + Reb + Ast,24.5,-108,24.5,-118
509,Kevon Looney,Pts + Reb + Ast,11.5,-120,11.5,-106
510,P.J Washington,Pts + Reb + Ast,22.5,-113,22.5,-113
511,Draymond Green,Reb + Ast,17.5,-106,17.5,-120
512,Kevon Looney,Reb + Ast,7.5,112,7.5,-142
513,P.J Washington,Reb + Ast,10.5,104,10.5,-132
514,Damian Lillard,Points,30.5,-116,30.5,-106
515,Gary Trent Jr.,Points,16.5,-118,16.5,-104
516,Enes Kanter,Points,12.5,-116,12.5,-106
517,Derrick Jones Jr,Points,8.5,-116,8.5,-106
518,Robert Covington,Points,8.5,106,8.5,-128
519,LeBron James,Points,28.5,-108,28.5,-112
520,Dennis Schroder,Points,16.5,-102,16.5,-120
521,Kyle Kuzma,Points,14.5,-104,14.5,-118
522,Marc Gasol,Assists,2.5,136,2.5,-168
523,Dennis Schroder,Assists,4.5,116,4.5,-142
524,Damian Lillard,Assists,8.5,-106,8.5,-114
525,LeBron James,Assists,8.5,-128,8.5,104
526,Enes Kanter,Reb + Ast,13.5,-104,13.5,-122
527,Dennis Schroder,Rebounds,3.5,-152,3.5,124
528,Enes Kanter,Rebounds,12.5,102,12.5,-124
529,Dennis Schroder,Reb + Ast,8.5,-108,8.5,-118
530,Gary Trent Jr.,Rebounds,2.5,130,2.5,-160
531,Kyle Kuzma,Rebounds,7.5,110,7.5,-134
532,Derrick Jones Jr,Rebounds,4.5,-148,4.5,120
533,LeBron James,Reb + Ast,17.5,-128,17.5,100
534,Robert Covington,Reb + Ast,8.5,110,8.5,-140
535,Damian Lillard,Reb + Ast,13.5,106,13.5,-136
536,Robert Covington,Rebounds,6.5,-104,6.5,-118
537,Damian Lillard,Rebounds,4.5,100,4.5,-122
538,Marc Gasol,Rebounds,4.5,104,4.5,-128
539,LeBron James,Rebounds,8.5,-134,8.5,110
540,Gary Trent Jr.,Reb + Ast,3.5,-122,3.5,-104
541,Damian Lillard,Made Threes,3.5,-162,3.5,126
542,Kyle Kuzma,Made Threes,1.5,-154,1.5,120
543,Gary Trent Jr.,Made Threes,3.5,112,3.5,-142
544,Kentavious Caldwell-Pope,Made Threes,1.5,-120,1.5,-106
545,Robert Covington,Made Threes,1.5,-130,1.5,100
546,LeBron James,Made Threes,1.5,-205,1.5,158
547,Kentavious Caldwell-Pope,Points,9.5,-124,9.5,102
548,Marc Gasol,Points,6.5,-104,6.5,-118
549,Damian Lillard,Pts + Ast,39.5,-111,39.5,-115
550,Gary Trent Jr.,Pts + Ast,18.5,-108,18.5,-118
551,Enes Kanter,Pts + Ast,13.5,-120,13.5,-106
552,Robert Covington,Pts + Ast,9.5,-122,9.5,-104
553,LeBron James,Pts + Ast,37.5,-113,37.5,-113
554,Dennis Schroder,Pts + Ast,20.5,-115,20.5,-111
555,Damian Lillard,Pts + Reb,35.5,-111,35.5,-115
556,Gary Trent Jr.,Pts + Reb,19.5,-104,19.5,-122
557,Enes Kanter,Pts + Reb,25.5,-106,25.5,-120
558,Derrick Jones Jr,Pts + Reb,13.5,-125,13.5,-102
559,Robert Covington,Pts + Reb,14.5,-118,14.5,-108
560,LeBron James,Pts + Reb,37.5,-115,37.5,-111
561,Damian Lillard,Pts + Reb + Ast,44.5,-104,44.5,-122
562,Gary Trent Jr.,Pts + Reb + Ast,20.5,-118,20.5,-108
563,Enes Kanter,Pts + Reb + Ast,26.5,-106,26.5,-120
564,Robert Covington,Pts + Reb + Ast,16.5,-111,16.5,-115
565,LeBron James,Pts + Reb + Ast,46.5,-113,46.5,-113
566,Dennis Schroder,Pts + Reb + Ast,24.5,-120,24.5,-108
567,Kyle Kuzma,Pts + Ast,15.5,-113,15.5,-113
568,Marc Gasol,Pts + Ast,8.5,-118,8.5,-108
569,Dennis Schroder,Pts + Reb,20.5,-108,20.5,-118
570,Kyle Kuzma,Pts + Reb,21.5,-111,21.5,-115
571,Marc Gasol,Pts + Reb,10.5,-125,10.5,-102
572,Kyle Kuzma,Pts + Reb + Ast,22.5,-120,22.5,-106
573,Marc Gasol,Pts + Reb + Ast,13.5,-104,13.5,-122
574,Kyle Kuzma,Reb + Ast,8.5,-111,8.5,-115
575,Marc Gasol,Reb + Ast,6.5,104,6.5,-132
