,Player,Prop,Over,Over Odds,Under,Under Odds
447,Enes Kanter,Pts + Ast,14.5,-106,14.5,-120
448,Robert Covington,Pts + Ast,11.5,-128,11.5,100
449,Buddy Hield,Pts + Ast,20.5,-125,20.5,-102
450,De'Aaron Fox,Pts + Ast,35.5,-111,35.5,-115
451,Damian Lillard,Pts + Reb,36.5,-108,36.5,-118
452,Gary Trent Jr.,Pts + Reb,21.5,-104,21.5,-122
453,Enes Kanter,Pts + Reb,26.5,-111,26.5,-115
454,Robert Covington,Pts + Reb,18.5,-106,18.5,-120
455,Carmelo Anthony,Pts + Reb,19.5,-118,19.5,-108
456,Derrick Jones Jr,Pts + Reb,13.5,-106,13.5,-120
457,Damian Lillard,Pts + Reb + Ast,45.5,-111,45.5,-115
458,Gary Trent Jr.,Pts + Reb + Ast,23.5,-106,23.5,-120
459,Enes Kanter,Pts + Reb + Ast,27.5,-118,27.5,-108
460,Robert Covington,Pts + Reb + Ast,19.5,-125,19.5,-102
461,Buddy Hield,Pts + Reb + Ast,25.5,-122,25.5,-104
462,De'Aaron Fox,Pts + Reb + Ast,39.5,-111,39.5,-115
463,Harrison Barnes,Pts + Ast,21.5,-120,21.5,-106
464,Marvin Bagley,Pts + Ast,16.5,-120,16.5,-106
465,Richaun Holmes,Pts + Ast,15.5,-108,15.5,-118
466,Buddy Hield,Pts + Reb,22.5,-113,22.5,-113
467,De'Aaron Fox,Pts + Reb,30.5,-108,30.5,-118
468,Harrison Barnes,Pts + Reb,23.5,-120,23.5,-106
469,Marvin Bagley,Pts + Reb,23.5,-111,23.5,-115
470,Richaun Holmes,Pts + Reb,22.5,-120,22.5,-106
471,Harrison Barnes,Pts + Reb + Ast,28.5,-111,28.5,-115
472,Marvin Bagley,Pts + Reb + Ast,24.5,-113,24.5,-113
473,Richaun Holmes,Pts + Reb + Ast,24.5,-111,24.5,-115
474,Harrison Barnes,Reb + Ast,10.5,-118,10.5,-108
475,Marvin Bagley,Reb + Ast,8.5,-125,8.5,-102
476,Richaun Holmes,Reb + Ast,10.5,102,10.5,-130
