,Player,Prop,Over,Over Odds,Under,Under Odds
448,Karl Anthony Towns,Pts + Reb + Ast,41.5,-118,41.5,-108
449,Anthony Edwards,Pts + Reb + Ast,28.5,-120,28.5,-106
450,D'Angelo Russell,Pts + Reb + Ast,25.5,-113,25.5,-113
451,Trevor Ariza,Pts + Ast,10.5,-104,10.5,-122
452,Kendrick Nunn,Pts + Ast,15.5,-102,15.5,-125
453,Ricky Rubio,Pts + Ast,13.5,-111,13.5,-115
454,Trevor Ariza,Pts + Reb,12.5,-120,12.5,-106
455,Kendrick Nunn,Pts + Reb,15.5,-115,15.5,-111
456,Ricky Rubio,Pts + Reb,11.5,104,11.5,-132
457,Trevor Ariza,Pts + Reb + Ast,14.5,-113,14.5,-113
458,Kendrick Nunn,Pts + Reb + Ast,18.5,-111,18.5,-115
459,Ricky Rubio,Pts + Reb + Ast,16.5,-120,16.5,-106
460,Trevor Ariza,Reb + Ast,5.5,-128,5.5,100
461,Kendrick Nunn,Reb + Ast,5.5,-130,5.5,102
462,Ricky Rubio,Reb + Ast,8.5,-128,8.5,100
463,Damian Lillard,Points,27.5,-102,27.5,-118
464,CJ McCollum,Points,22.5,-106,22.5,-116
465,Norman Powell,Points,17.5,-106,17.5,-116
466,Jusuf Nurkic,Points,10.5,-102,10.5,-118
467,Robert Covington,Points,9.5,102,9.5,-124
468,DeMar DeRozan,Points,22.5,-102,22.5,-118
469,Derrick White,Points,16.5,-108,16.5,-112
470,Dejounte Murray,Points,16.5,100,16.5,-122
471,Keldon Johnson,Points,10.5,-116,10.5,-106
472,Jakob Poeltl,Points,9.5,-106,9.5,-116
473,Norman Powell,Rebounds,3.5,118,3.5,-144
474,DeMar DeRozan,Rebounds,3.5,-150,3.5,122
475,Derrick White,Rebounds,3.5,112,3.5,-138
476,Damian Lillard,Rebounds,3.5,-110,3.5,-110
477,CJ McCollum,Rebounds,3.5,-144,3.5,118
478,Dejounte Murray,Rebounds,6.5,-118,6.5,-104
479,Jakob Poeltl,Rebounds,8.5,-106,8.5,-114
480,Keldon Johnson,Rebounds,6.5,110,6.5,-134
481,Robert Covington,Rebounds,6.5,-108,6.5,-112
482,Jusuf Nurkic,Rebounds,8.5,114,8.5,-140
483,Dejounte Murray,Assists,5.5,124,5.5,-152
484,Damian Lillard,Assists,6.5,-134,6.5,110
485,CJ McCollum,Assists,4.5,110,4.5,-134
486,DeMar DeRozan,Assists,7.5,118,7.5,-144
487,Derrick White,Assists,3.5,-138,3.5,112
488,Derrick White,Made Threes,2.5,120,2.5,-154
489,CJ McCollum,Made Threes,3.5,-122,3.5,-104
490,Keldon Johnson,Made Threes,0.5,-142,0.5,112
491,Damian Lillard,Made Threes,3.5,-160,3.5,124
492,Robert Covington,Made Threes,2.5,150,2.5,-194
493,Norman Powell,Made Threes,2.5,-104,2.5,-122
494,DeMar DeRozan,Reb + Ast,11.5,-102,11.5,-125
495,Jusuf Nurkic,Reb + Ast,11.5,-104,11.5,-122
496,Norman Powell,Reb + Ast,4.5,-120,4.5,-106
497,CJ McCollum,Reb + Ast,8.5,-102,8.5,-125
498,Damian Lillard,Reb + Ast,10.5,-115,10.5,-111
499,Robert Covington,Reb + Ast,7.5,-136,7.5,106
500,Damian Lillard,Pts + Ast,34.5,-106,34.5,-120
501,CJ McCollum,Pts + Ast,26.5,-120,26.5,-104
502,Norman Powell,Pts + Ast,18.5,-120,18.5,-106
503,Jusuf Nurkic,Pts + Ast,13.5,-115,13.5,-111
504,Robert Covington,Pts + Ast,10.5,-115,10.5,-111
505,DeMar DeRozan,Pts + Ast,29.5,-111,29.5,-115
506,Damian Lillard,Pts + Reb,30.5,-125,30.5,-102
507,CJ McCollum,Pts + Reb,26.5,-113,26.5,-115
508,Norman Powell,Pts + Reb,20.5,-115,20.5,-111
509,Jusuf Nurkic,Pts + Reb,18.5,-120,18.5,-106
510,Robert Covington,Pts + Reb,15.5,-128,15.5,100
511,DeMar DeRozan,Pts + Reb,26.5,-111,26.5,-115
512,Damian Lillard,Pts + Reb + Ast,37.5,-125,37.5,-102
513,CJ McCollum,Pts + Reb + Ast,30.5,-122,30.5,-104
514,Norman Powell,Pts + Reb + Ast,22.5,-104,22.5,-122
515,Jusuf Nurkic,Pts + Reb + Ast,21.5,-125,21.5,-102
516,Robert Covington,Pts + Reb + Ast,17.5,-108,17.5,-118
517,DeMar DeRozan,Pts + Reb + Ast,33.5,-115,33.5,-111
518,Derrick White,Pts + Ast,20.5,-113,20.5,-113
519,Dejounte Murray,Pts + Ast,21.5,-111,21.5,-115
520,Keldon Johnson,Pts + Ast,12.5,-104,12.5,-122
521,Jakob Poeltl,Pts + Ast,11.5,-115,11.5,-111
522,Derrick White,Pts + Reb,20.5,100,20.5,-128
523,Dejounte Murray,Pts + Reb,23.5,-102,23.5,-125
524,Keldon Johnson,Pts + Reb,17.5,-102,17.5,-125
525,Jakob Poeltl,Pts + Reb,18.5,-104,18.5,-122
526,Derrick White,Pts + Reb + Ast,24.5,-104,24.5,-122
527,Dejounte Murray,Pts + Reb + Ast,28.5,-111,28.5,-115
528,Keldon Johnson,Pts + Reb + Ast,18.5,-118,18.5,-108
529,Jakob Poeltl,Pts + Reb + Ast,20.5,-111,20.5,-115
530,Derrick White,Reb + Ast,7.5,102,7.5,-130
531,Dejounte Murray,Reb + Ast,11.5,-128,11.5,100
532,Keldon Johnson,Reb + Ast,7.5,-122,7.5,-104
533,Jakob Poeltl,Reb + Ast,10.5,-120,10.5,-108
534,Julius Randle,Points,23.5,-118,23.5,-104
535,RJ Barrett,Points,16.5,-104,16.5,-116
536,Reggie Bullock,Points,10.5,-106,10.5,-116
537,Elfrid Payton,Points,9.5,100,9.5,-122
538,Luka Doncic,Points,27.5,-106,27.5,-116
539,Kristaps Porzingis,Points,21.5,100,21.5,-122
540,Tim Hardaway Jr,Points,12.5,-110,12.5,-110
541,Josh Richardson,Points,10.5,-118,10.5,-104
542,Dorian Finney-Smith,Points,8.5,-106,8.5,-116
543,Maxi Kleber,Points,7.5,104,7.5,-128
544,Dorian Finney-Smith,Rebounds,4.5,-144,4.5,118
545,RJ Barrett,Rebounds,4.5,-140,4.5,114
546,Luka Doncic,Rebounds,7.5,-105,7.5,-115
547,Josh Richardson,Rebounds,2.5,-138,2.5,112
548,Kristaps Porzingis,Rebounds,9.5,100,9.5,-122
549,Elfrid Payton,Rebounds,3.5,132,3.5,-162
550,Julius Randle,Rebounds,9.5,-115,9.5,-105
551,Maxi Kleber,Rebounds,4.5,-144,4.5,118
552,Reggie Bullock,Rebounds,2.5,-124,2.5,102
553,Elfrid Payton,Assists,2.5,-122,2.5,100
554,Josh Richardson,Assists,2.5,-106,2.5,-114
555,Julius Randle,Assists,5.5,-110,5.5,-110
556,Luka Doncic,Assists,8.5,-104,8.5,-118
557,Josh Richardson,Made Threes,1.5,122,1.5,-156
558,RJ Barrett,Made Threes,1.5,112,1.5,-140
559,Maxi Kleber,Made Threes,1.5,108,1.5,-138
560,Julius Randle,Made Threes,2.5,-106,2.5,-120
561,Dorian Finney-Smith,Made Threes,1.5,-128,1.5,100
562,Kristaps Porzingis,Made Threes,2.5,134,2.5,-172
563,Luka Doncic,Made Threes,3.5,126,3.5,-162
564,RJ Barrett,Reb + Ast,7.5,102,7.5,-130
565,Elfrid Payton,Reb + Ast,5.5,-138,5.5,108
566,Josh Richardson,Reb + Ast,5.5,-111,5.5,-115
567,Julius Randle,Reb + Ast,15.5,-102,15.5,-125
568,Luka Doncic,Reb + Ast,15.5,-132,15.5,104
569,Kristaps Porzingis,Reb + Ast,11.5,106,11.5,-136
570,Julius Randle,Pts + Ast,29.5,-113,29.5,-113
571,RJ Barrett,Pts + Ast,18.5,-115,18.5,-111
572,Elfrid Payton,Pts + Ast,12.5,104,12.5,-132
573,Luka Doncic,Pts + Ast,35.5,-122,35.5,-104
574,Kristaps Porzingis,Pts + Ast,22.5,-128,22.5,100
575,Josh Richardson,Pts + Ast,13.5,-111,13.5,-115
576,Julius Randle,Pts + Reb,33.5,-118,33.5,-108
577,RJ Barrett,Pts + Reb,21.5,-113,21.5,-113
578,Elfrid Payton,Pts + Reb,12.5,-113,12.5,-113
579,Luka Doncic,Pts + Reb,35.5,-104,35.5,-122
580,Kristaps Porzingis,Pts + Reb,30.5,-113,30.5,-113
581,Josh Richardson,Pts + Reb,13.5,-122,13.5,-104
582,Julius Randle,Pts + Reb + Ast,39.5,-113,39.5,-115
583,RJ Barrett,Pts + Reb + Ast,23.5,-122,23.5,-104
584,Elfrid Payton,Pts + Reb + Ast,15.5,-108,15.5,-120
585,Luka Doncic,Pts + Reb + Ast,43.5,-115,43.5,-111
586,Kristaps Porzingis,Pts + Reb + Ast,32.5,-113,32.5,-113
587,Josh Richardson,Pts + Reb + Ast,16.5,-113,16.5,-113
588,Dorian Finney-Smith,Pts + Ast,10.5,-108,10.5,-118
589,Dorian Finney-Smith,Pts + Reb,13.5,-120,13.5,-106
590,Maxi Kleber,Pts + Reb,12.5,-113,12.5,-115
591,Reggie Bullock,Pts + Reb,13.5,-106,13.5,-120
592,Dorian Finney-Smith,Pts + Reb + Ast,15.5,-118,15.5,-108
593,Dorian Finney-Smith,Reb + Ast,6.5,-138,6.5,108
